,open,high,low,close,volume,source,timeframe
2018-08-09 18:30:00,1.114435819121486,1.114440130191915,1.1143879113585051,1.11441402077521,692.676693813815,Synthetic,M30
2018-08-09 19:00:00,1.1143781573440183,1.1144889937519493,1.1142801168765724,1.1143845553142608,4095.89008437899,Synthetic,M30
2018-08-09 19:30:00,1.1141878216591654,1.1143405958353056,1.1141137186693812,1.1142271572523434,2505.0705363000952,Synthetic,M30
2018-08-09 20:00:00,1.114070715692836,1.114083129648138,1.1140462300114695,1.1140646798298037,983.2121692432379,Synthetic,M30
2018-08-09 20:30:00,1.1139261826395452,1.1140023565820518,1.1138187153266592,1.1139105359543555,1605.251842016653,Synthetic,M30
2018-08-09 21:00:00,1.1136562648833523,1.1137483741585696,1.113594354900493,1.1136713645295313,3431.597623321551,Synthetic,M30
2018-08-09 21:30:00,1.113554498011604,1.1135693174000196,1.113508245227921,1.1135387813139703,1839.4531551979283,Synthetic,M30
2018-08-09 22:00:00,1.1133143609182528,1.1133417442174465,1.113289918927307,1.1133158315723768,1364.7499159584404,Synthetic,M30
2018-08-09 22:30:00,1.113211740994959,1.1133364007460675,1.1130331199914643,1.113184760368766,1146.954009411544,Synthetic,M30
2018-08-09 23:00:00,1.1128588751933342,1.1129199885559573,1.1128146944368935,1.1128673414964254,2734.191544166682,Synthetic,M30
2018-08-09 23:30:00,1.1127108492931643,1.1127265144756295,1.1126090660872396,1.1126677902814346,2902.5720104254756,Synthetic,M30
2018-08-10 00:00:00,1.112283528817721,1.112438145593438,1.1121829566107946,1.1123105511021163,3226.5264631766254,Synthetic,M30
2018-08-10 00:30:00,1.1120944332799387,1.112123942935327,1.1120708083244717,1.1120973756298993,1899.3864581133637,Synthetic,M30
2018-08-10 01:00:00,1.1119555724272456,1.1120708586242574,1.11190938107998,1.1119901198521187,2089.2757136931145,Synthetic,M30
2018-08-10 01:30:00,1.1117727158065365,1.1118549348661622,1.1117296998832342,1.1117923173746982,4055.204380961586,Synthetic,M30
2018-08-10 02:00:00,1.1118779808265338,1.111906515569835,1.1118722374240395,1.1118893764969373,3184.573186293871,Synthetic,M30
2018-08-10 02:30:00,1.1119117328885306,1.112098296936136,1.1117630325854344,1.1119306647607852,3158.328971138673,Synthetic,M30
2018-08-10 03:00:00,1.1117745554161425,1.1118258456354282,1.111756513654899,1.1117911796451636,827.389292681047,Synthetic,M30
2018-08-10 03:30:00,1.1115430050092014,1.1115546646942425,1.1115318978648243,1.1115432812795334,4531.444860816928,Synthetic,M30
2018-08-10 04:00:00,1.1113212470034972,1.111397501210672,1.1112581923325553,1.1113278467716137,1528.1388952418795,Synthetic,M30
2018-08-10 04:30:00,1.111046972841991,1.11114752487501,1.1110052207801688,1.1110763728275894,2139.10606672197,Synthetic,M30
2018-08-10 05:00:00,1.1108523017825946,1.1108749397590887,1.1108215209471202,1.1108482303531044,5164.573599784511,Synthetic,M30
2018-08-10 05:30:00,1.1107352070395247,1.110810785167966,1.1106740801562602,1.1107424326621131,2027.7117474787403,Synthetic,M30
2018-08-10 06:00:00,1.110444084265465,1.1104679477438741,1.1104319750034162,1.1104499613736452,1257.4680707175373,Synthetic,M30
2018-08-10 06:30:00,1.1103151775309061,1.1103206636115412,1.110269796447884,1.1102952300297126,1619.760256729784,Synthetic,M30
2018-08-10 07:00:00,1.1104509154384563,1.1105802278309966,1.1102432762493668,1.1104117520401817,3429.7017681449292,Synthetic,M30
2018-08-10 07:30:00,1.1108248398867382,1.1108962178844224,1.110772548366921,1.1108343831256717,2039.8087372205962,Synthetic,M30
2018-08-10 08:00:00,1.1109610338523455,1.1110165061182236,1.1108725215251662,1.110944513821695,6928.09592073333,Synthetic,M30
2018-08-10 08:30:00,1.1109348571933744,1.111045505557399,1.1108092733494432,1.110927389453421,1290.1697223470787,Synthetic,M30
2018-08-10 09:00:00,1.1109157423816658,1.110918398705331,1.1109153913113066,1.1109168950083188,7017.598573660324,Synthetic,M30
2018-08-10 09:30:00,1.1109411743715767,1.1110099808715506,1.110860425759373,1.1109352033154618,1936.4576116171447,Synthetic,M30
2018-08-10 10:00:00,1.1109347360448367,1.1110420893954798,1.1108966983842241,1.110969393889852,2410.319668957152,Synthetic,M30
2018-08-10 10:30:00,1.1107544339152111,1.1107906517134056,1.1107294118238369,1.1107600317686213,1379.6749505123225,Synthetic,M30
2018-08-10 11:00:00,1.110400658888913,1.1104473676658968,1.1103751680147267,1.1104112678403117,2170.3335824168817,Synthetic,M30
2018-08-10 11:30:00,1.1103413620968272,1.1105317514695605,1.110205280376899,1.1103685159232297,3906.563956809042,Synthetic,M30
2018-08-10 12:00:00,1.1103456492673438,1.1104405429772846,1.1102768843568014,1.110358713667043,1957.5100330108041,Synthetic,M30
2018-08-10 12:30:00,1.1102901210003993,1.110352630319158,1.110264425777241,1.1103085280481995,3195.011753601923,Synthetic,M30
2018-08-10 13:00:00,1.1100495037938185,1.110276087559334,1.1098741507606673,1.1100751191600007,2041.7459008337146,Synthetic,M30
2018-08-10 13:30:00,1.1101586336297082,1.110190402980143,1.1101240921790694,1.1101572475796062,1178.81737245039,Synthetic,M30
2018-08-10 14:00:00,1.1100339150938343,1.1101045380875352,1.1098902179178487,1.109997378002692,1665.2122468094635,Synthetic,M30
2018-08-10 14:30:00,1.1102264505298873,1.1102704018853113,1.110197088795202,1.1102337453402567,3309.287023542626,Synthetic,M30
2018-08-10 15:00:00,1.109888368702229,1.1100026406467622,1.1098705531245134,1.1099365968856378,2867.903004421707,Synthetic,M30
2018-08-10 15:30:00,1.109880021462708,1.110025762714835,1.1097548401307713,1.1098903014228032,3015.489572769677,Synthetic,M30
2018-08-10 16:00:00,1.10975872846834,1.1097787080208923,1.109702545549285,1.1097406267850887,1475.4282228707043,Synthetic,M30
2018-08-10 16:30:00,1.1098202480391928,1.1098663187529219,1.1097282487756945,1.1097972837643082,1801.7992476439808,Synthetic,M30
2018-08-10 17:00:00,1.1098650441087639,1.1099838781081588,1.1098019131241648,1.1098928956161618,1736.9456186422765,Synthetic,M30
2018-08-10 17:30:00,1.1100657295493583,1.1101148022089986,1.1099909573427422,1.1100528797758704,3784.5132545271945,Synthetic,M30
2018-08-10 18:00:00,1.1106281532764284,1.1106417716347943,1.110602498109407,1.1106221348721006,1057.2775202520013,Synthetic,M30
2018-08-10 18:30:00,1.110513951284022,1.110594814588441,1.1104515137849749,1.110523164186708,2278.374688538323,Synthetic,M30
2018-08-10 19:00:00,1.1102283716821117,1.1103365404721541,1.1101088706743705,1.1102227055732623,4536.491005982551,Synthetic,M30
2018-08-10 19:30:00,1.1100885103832776,1.1101235233858615,1.1100632907049581,1.1100934070454098,1920.2612931237345,Synthetic,M30
2018-08-10 20:00:00,1.1103927830801885,1.1105776740597266,1.1102704237680363,1.1104240489138815,2669.5758787206314,Synthetic,M30
2018-08-10 20:30:00,1.1107314392198904,1.1108752049595878,1.1106706502161294,1.1107729275878586,2005.3594630680923,Synthetic,M30
2018-08-10 21:00:00,1.1102538516682714,1.1102626231351973,1.1102354012050308,1.110249012170114,1316.5361379294166,Synthetic,M30
2018-08-10 21:30:00,1.1101946433138739,1.1102028839357274,1.110184790152133,1.1101938370439302,552.9198249944332,Synthetic,M30
2018-08-10 22:00:00,1.1103676329028598,1.1103729923996788,1.110333421219452,1.1103532068095654,1805.6416094094868,Synthetic,M30
2018-08-10 22:30:00,1.1104657000491278,1.110502608081324,1.1104267451611733,1.1104646766212487,878.8414132753059,Synthetic,M30
2018-08-10 23:00:00,1.110292740869075,1.1103005470267624,1.1102009274123132,1.1102507372195378,3731.921763760827,Synthetic,M30
2018-08-10 23:30:00,1.109383432542973,1.1094339228609982,1.1093052476104337,1.109369585235716,964.2198183572,Synthetic,M30
2018-08-11 00:00:00,1.109486487968669,1.1095667874703778,1.1094402009209596,1.1095034941956687,2354.7405165564414,Synthetic,M30
2018-08-11 00:30:00,1.1096069510822648,1.1096904197315187,1.1095749384296092,1.109632679080564,1301.6589188364708,Synthetic,M30
2018-08-11 01:00:00,1.1098489549107586,1.1099418337403784,1.1097881543361996,1.109864994038289,2969.5544823742,Synthetic,M30
2018-08-11 01:30:00,1.1100023798128407,1.1100582134895078,1.109970174827362,1.110014194158435,3760.7528834221926,Synthetic,M30
2018-08-11 02:00:00,1.1102637257790962,1.1103052004584282,1.1102540864703305,1.1102796434643794,2204.993389015243,Synthetic,M30
2018-08-11 02:30:00,1.1103874813766061,1.1105514611619784,1.1103074901102739,1.1104294756361262,2888.927696911818,Synthetic,M30
2018-08-11 03:00:00,1.1106276784495812,1.1106514474510245,1.11059118732465,1.1106213173878372,2783.8848056550105,Synthetic,M30
2018-08-11 03:30:00,1.11080966165989,1.1108253547990756,1.1107622581116243,1.11079380645535,994.8953619069692,Synthetic,M30
2018-08-11 04:00:00,1.1110887746022058,1.1112349811011044,1.1110083310745766,1.1111216560878405,2261.1958596883906,Synthetic,M30
2018-08-11 04:30:00,1.1111955301729353,1.1112171461431903,1.1111273796518426,1.1111722628975165,1453.1729073674146,Synthetic,M30
2018-08-11 05:00:00,1.1111069612428055,1.1112881156979015,1.111006490787545,1.1111473032427233,2019.6234874244458,Synthetic,M30
2018-08-11 05:30:00,1.111047494282231,1.1111386526738738,1.1109903234356306,1.1110644880547522,2364.9097449937144,Synthetic,M30
2018-08-11 06:00:00,1.1109194412639827,1.1109402631933492,1.1109024593969483,1.1109213612951487,3414.8992130135766,Synthetic,M30
2018-08-11 06:30:00,1.1110854238243824,1.1111247411977694,1.1110447589634471,1.1110847500806083,3703.46497771094,Synthetic,M30
2018-08-11 07:00:00,1.1102155148553334,1.1102659614800294,1.1101941821293764,1.110230071804703,3549.4384251613837,Synthetic,M30
2018-08-11 07:30:00,1.1089733348918953,1.109106188206264,1.1089118850034922,1.1090090366048782,1544.1199952916877,Synthetic,M30
2018-08-11 08:00:00,1.1087236287720035,1.1087638624006482,1.1086601875683433,1.1087120249844957,3129.5907995383973,Synthetic,M30
2018-08-11 08:30:00,1.109246867506823,1.109340179377568,1.1091735488703747,1.1092568641239713,676.9327216581274,Synthetic,M30
2018-08-11 09:00:00,1.1085723000528456,1.108596448714831,1.1085545020721908,1.1085754753935109,1413.9474360497184,Synthetic,M30
2018-08-11 09:30:00,1.1100899818036307,1.110097871012542,1.1100598521156442,1.110078861564093,303.21920262994627,Synthetic,M30
2018-08-11 10:00:00,1.109777306753458,1.1098225004699036,1.1097392606067582,1.109780880538331,3615.224847230236,Synthetic,M30
2018-08-11 10:30:00,1.1097914539954556,1.1098048977776895,1.109732597534037,1.1097687476558633,2374.7882450711513,Synthetic,M30
2018-08-11 11:00:00,1.1097173005576753,1.1098762496839378,1.1096106403922898,1.1097434450381138,3302.316645479468,Synthetic,M30
2018-08-11 11:30:00,1.1099756623665946,1.1100372374457508,1.1099367199206593,1.109986978683205,2637.4626710492835,Synthetic,M30
2018-08-11 12:00:00,1.1098052101156313,1.1098468417118772,1.1097056986788547,1.109776270195366,1037.0587781377612,Synthetic,M30
2018-08-11 12:30:00,1.1099156090057734,1.1099296546788884,1.1099104518898957,1.109920053284392,1444.775390541137,Synthetic,M30
2018-08-11 13:00:00,1.1096941021360334,1.10972889312784,1.1096643773880268,1.1096966352579334,931.7220844508763,Synthetic,M30
2018-08-11 13:30:00,1.109648393912229,1.1096574559638706,1.109608254589896,1.1096328552768833,1225.659989862804,Synthetic,M30
2018-08-11 14:00:00,1.1097349024038192,1.1098363652876182,1.1096665493256996,1.109751457306659,1249.4136826203242,Synthetic,M30
2018-08-11 14:30:00,1.1096954174226357,1.109725753117284,1.1096915185414715,1.1097086358293777,4659.9670265696,Synthetic,M30
2018-08-11 15:00:00,1.10973573840944,1.1097643099444143,1.1096485517919898,1.109706430868202,1589.5465871080485,Synthetic,M30
2018-08-11 15:30:00,1.1096782807501027,1.1097461144846104,1.1096315962979768,1.1096888553912936,4392.34968295262,Synthetic,M30
2018-08-11 16:00:00,1.1101225715501255,1.1101879923033091,1.1100864204515357,1.1101372063774224,5819.907322095743,Synthetic,M30
2018-08-11 16:30:00,1.1101053419900804,1.1101241648758078,1.1100914719876795,1.1101078184317437,2603.192264548415,Synthetic,M30
2018-08-11 17:00:00,1.110006727716601,1.110124877875052,1.1099612070674199,1.110043042471236,1786.8571256151856,Synthetic,M30
2018-08-11 17:30:00,1.1096435234749522,1.10966253428394,1.1096055019301763,1.109634018107058,1963.7767655813857,Synthetic,M30
2018-08-11 18:00:00,1.109332627304531,1.1093787100974117,1.109306012453884,1.109342361275648,3272.748400194732,Synthetic,M30
2018-08-11 18:30:00,1.1093492067160788,1.1093652784451415,1.1092870135650523,1.109326146005097,3977.4837644519343,Synthetic,M30
2018-08-11 19:00:00,1.1090172299036438,1.1090473689074893,1.1089903936486918,1.1090188812780906,3549.922330148975,Synthetic,M30
2018-08-11 19:30:00,1.1079924648138677,1.108124300297533,1.1078923897790245,1.1080083450382787,1730.6123401887173,Synthetic,M30
2018-08-11 20:00:00,1.1074383378171155,1.1075606864431808,1.1073797268248633,1.107470206634022,2243.609813596092,Synthetic,M30
2018-08-11 20:30:00,1.1065529462144568,1.1066355048374361,1.1065181320531958,1.106576818445316,4317.372947244259,Synthetic,M30
2018-08-11 21:00:00,1.1050935899777903,1.1051175351451865,1.1050514157137765,1.1050844754294815,2357.2483406048723,Synthetic,M30
2018-08-11 21:30:00,1.103889043029969,1.1039154207608557,1.1038367938803666,1.1038761073206111,2915.038757282225,Synthetic,M30
2018-08-11 22:00:00,1.1043675466827145,1.1044093184912587,1.10427213406048,1.1043407262758693,1728.306753636351,Synthetic,M30
2018-08-11 22:30:00,1.1045282743339375,1.1045816585675725,1.1044781270427468,1.1045298928051597,943.2806881697082,Synthetic,M30
2018-08-11 23:00:00,1.1043230987557782,1.104403097046098,1.1042798842890178,1.104341490667558,2180.2586354883083,Synthetic,M30
2018-08-11 23:30:00,1.1045201758782572,1.1045471309520494,1.1044692663068956,1.1045081986294725,5882.525291152173,Synthetic,M30
2018-08-12 00:00:00,1.103978224462611,1.1040494588157999,1.1038632068798968,1.1039563328478483,3316.6195018526696,Synthetic,M30
2018-08-12 00:30:00,1.1036521851384988,1.1037429144095499,1.1036122478844597,1.1036775811470048,3366.9352584908697,Synthetic,M30
2018-08-12 01:00:00,1.1041501669617793,1.1041697179053975,1.1041467287336304,1.104158223319514,835.0560563896796,Synthetic,M30
2018-08-12 01:30:00,1.1032076068451278,1.1032828297386672,1.1031152392768067,1.103199034507737,2164.8283612779514,Synthetic,M30
2018-08-12 02:00:00,1.1036732713453,1.1036890671112272,1.1036275881280686,1.1036583276196479,1900.2677630491858,Synthetic,M30
2018-08-12 02:30:00,1.1040685736514537,1.104114129349474,1.104052776584849,1.1040834529671615,2979.6162686726675,Synthetic,M30
2018-08-12 03:00:00,1.1041224677182735,1.1041584950581569,1.1040528775522207,1.1041056863051888,2731.1841236419145,Synthetic,M30
2018-08-12 03:30:00,1.1049510225735482,1.1050023264665427,1.1048913407321617,1.1049468335993522,864.0471376359844,Synthetic,M30
2018-08-12 04:00:00,1.1051058458996976,1.1052297192649794,1.1049558992018185,1.105092809233399,1359.097943759504,Synthetic,M30
2018-08-12 04:30:00,1.1059095054745838,1.1060129605044657,1.1057587850880337,1.1058858727962497,2372.9276558697375,Synthetic,M30
2018-08-12 05:00:00,1.1040011924890296,1.1040489111417204,1.1039910125740766,1.1040199618578985,1504.851853592232,Synthetic,M30
2018-08-12 05:30:00,1.1053647243379034,1.105423178054732,1.1053144356689972,1.1053688068618646,2102.38685466667,Synthetic,M30
2018-08-12 06:00:00,1.106654681618538,1.1067530343483156,1.10657393019651,1.1066634822724128,2317.483550467698,Synthetic,M30
2018-08-12 06:30:00,1.106464863345032,1.1065467687780726,1.106345886061229,1.1064463274196508,3358.0466086160395,Synthetic,M30
2018-08-12 07:00:00,1.1068308918737773,1.1069712457439056,1.1067734254006727,1.1068723355722891,2036.63740656298,Synthetic,M30
2018-08-12 07:30:00,1.1061539229862893,1.1061808335778622,1.1061454438905056,1.106163138734184,1564.1487249259446,Synthetic,M30
2018-08-12 08:00:00,1.105184825475521,1.1051929093806385,1.1051143075970784,1.1051536084888585,2257.8517923058175,Synthetic,M30
2018-08-12 08:30:00,1.1063058091470288,1.10645289730248,1.1062522790143456,1.1063525881584129,2041.941497621307,Synthetic,M30
2018-08-12 09:00:00,1.1076237480930893,1.1076386078856229,1.1075607421118594,1.1075996749987411,2113.301792966732,Synthetic,M30
2018-08-12 09:30:00,1.1064678235263745,1.1064805164632818,1.106419769455055,1.1064501429591684,2147.3788131727,Synthetic,M30
2018-08-12 10:00:00,1.1065167817479928,1.1066286928905458,1.1064665495664252,1.1065476212284855,4301.647754831879,Synthetic,M30
2018-08-12 10:30:00,1.1065931772507391,1.1065942624607406,1.106528015261964,1.1065611388613523,2138.7685104449365,Synthetic,M30
2018-08-12 11:00:00,1.1066415041593305,1.1067591276364477,1.1065363060486495,1.1066477168425486,4289.136958516657,Synthetic,M30
2018-08-12 11:30:00,1.1070402461736835,1.1070807288530788,1.1069269345456842,1.1070038316993815,2106.6459864390517,Synthetic,M30
2018-08-12 12:00:00,1.1073472377392697,1.1073741154006167,1.1073174128101195,1.1073457641053681,2931.1194201683347,Synthetic,M30
2018-08-12 12:30:00,1.107322356404915,1.1074123654217096,1.1072451456733414,1.1073287555475255,757.2563817956952,Synthetic,M30
2018-08-12 13:00:00,1.1072280558061447,1.1072565005475046,1.1071626890249975,1.107209594786251,1519.8182583755383,Synthetic,M30
2018-08-12 13:30:00,1.1068427753155134,1.10686089541687,1.1067580579061291,1.1068094766614995,1393.2401898387905,Synthetic,M30
2018-08-12 14:00:00,1.1066192282955143,1.1066211346785961,1.106600033748382,1.106610584213489,1723.9886726296181,Synthetic,M30
2018-08-12 14:30:00,1.1064411930407823,1.1065453936099485,1.1064059042499637,1.106475648929956,1951.5045673295563,Synthetic,M30
2018-08-12 15:00:00,1.106193855136898,1.106229019305495,1.106150191455616,1.1061896053805556,1930.3613899931486,Synthetic,M30
2018-08-12 15:30:00,1.1062419824557121,1.1063613380499386,1.1061627479932448,1.1062620430215917,3372.6672981984602,Synthetic,M30
2018-08-12 16:00:00,1.1066027881709641,1.1066986288305267,1.1065097875865482,1.1066042082085374,3230.979916123847,Synthetic,M30
2018-08-12 16:30:00,1.106475831721787,1.1065006991029134,1.106389029534014,1.1064448643184637,3655.033967431472,Synthetic,M30
2018-08-12 17:00:00,1.1063739937878314,1.1064716769790854,1.1062609224165636,1.1063662996978245,2860.826775474902,Synthetic,M30
2018-08-12 17:30:00,1.1065290242552561,1.106601174512351,1.1064167722629594,1.1065089733876552,1939.297393473084,Synthetic,M30
2018-08-12 18:00:00,1.1067581094760526,1.1067753347242857,1.1066785338946008,1.1067269343094432,3256.186745503478,Synthetic,M30
2018-08-12 18:30:00,1.1064366998351884,1.1064735717696352,1.106347069126196,1.1064103204479157,1498.5578159108636,Synthetic,M30
2018-08-12 19:00:00,1.1065401653880051,1.1065610564281494,1.106518180939854,1.1065396186840017,1323.770010153466,Synthetic,M30
2018-08-12 19:30:00,1.106623219310625,1.1066488317865177,1.1065315000423972,1.1065901659144575,2835.2940716148587,Synthetic,M30
2018-08-12 20:00:00,1.1065597365389972,1.10659042596927,1.1064989161924241,1.106544671080847,2352.9722546164044,Synthetic,M30
2018-08-12 20:30:00,1.1065605879386309,1.1066354050099565,1.1065240168570192,1.1065797109334878,3407.326203028453,Synthetic,M30
2018-08-12 21:00:00,1.1067340961989378,1.106817994632955,1.1066279530595589,1.106722973846257,2062.3591937303113,Synthetic,M30
2018-08-12 21:30:00,1.1065301544553852,1.106659396443563,1.1064116698056883,1.1065355331246256,4355.042988894799,Synthetic,M30
2018-08-12 22:00:00,1.1065897527250124,1.10660130662562,1.1065264882903563,1.106563897457988,1981.2567766334644,Synthetic,M30
2018-08-12 22:30:00,1.1064882955590873,1.1065505260951511,1.1063749143543398,1.1064627202247455,1343.7991590411455,Synthetic,M30
2018-08-12 23:00:00,1.106084471194608,1.1061353666697298,1.1060324260083982,1.106083896339064,1938.0319572677085,Synthetic,M30
2018-08-12 23:30:00,1.106322448383554,1.106465159274873,1.1062362237216192,1.1063506914982462,1473.3866275485664,Synthetic,M30
2018-08-13 00:00:00,1.1059904842785664,1.1060148620138812,1.1059329305785122,1.1059738962961967,1281.734365324248,Synthetic,M30
2018-08-13 00:30:00,1.106206336160999,1.1063230054874675,1.1061231365113708,1.1062230709994192,2306.2349835195023,Synthetic,M30
2018-08-13 01:00:00,1.1058047326857976,1.1058532637313725,1.10575555131696,1.1058044075241662,5443.498005309448,Synthetic,M30
2018-08-13 01:30:00,1.1060040478033895,1.106075786474144,1.10598224721271,1.106029016843427,1781.4187771527468,Synthetic,M30
2018-08-13 02:00:00,1.1066355785187494,1.1066610862767614,1.1066222731666262,1.1066416797216938,1917.8637384200624,Synthetic,M30
2018-08-13 02:30:00,1.1065995024229904,1.1067174555506396,1.1065365064315942,1.106626980991117,999.4557239230136,Synthetic,M30
2018-08-13 03:00:00,1.1068602032458112,1.10695696513539,1.106802414591383,1.1068796898633866,1146.3808997557492,Synthetic,M30
2018-08-13 03:30:00,1.1070295184468382,1.1071585761715397,1.1069222234239724,1.107040399797756,6285.205586999479,Synthetic,M30
2018-08-13 04:00:00,1.1070934373911319,1.1071867007811997,1.1070266142242535,1.1071066575027266,2343.817194196524,Synthetic,M30
2018-08-13 04:30:00,1.1074909694328499,1.1076004282547625,1.1072999475686185,1.1074501879116905,6574.912495736137,Synthetic,M30
2018-08-13 05:00:00,1.1078118917574264,1.107878368958718,1.107743793682053,1.1078110813203854,2317.982788071165,Synthetic,M30
2018-08-13 05:30:00,1.1079357721991228,1.107979582588353,1.1079126980658978,1.1079461403271254,909.2124654494994,Synthetic,M30
2018-08-13 06:00:00,1.1077293740201721,1.1077584111142147,1.1076398228069908,1.1076991169606027,1577.3893453086523,Synthetic,M30
2018-08-13 06:30:00,1.1074719741921073,1.10753614430493,1.1073659637524262,1.1074510540286782,1372.5558628243944,Synthetic,M30
2018-08-13 07:00:00,1.1076031229196996,1.1077291891996772,1.107505254746298,1.1076172219729876,4297.061810966795,Synthetic,M30
2018-08-13 07:30:00,1.107176896539052,1.1072045898373066,1.1071154692051788,1.1071600295212427,1930.2816163397174,Synthetic,M30
2018-08-13 08:00:00,1.1073813518731552,1.107558285866871,1.107315903233118,1.1074370945499945,805.9727204880904,Synthetic,M30
2018-08-13 08:30:00,1.1074258315590204,1.107429685158836,1.1073886379833597,1.107409161571098,1538.412195020549,Synthetic,M30
2018-08-13 09:00:00,1.1074847096736538,1.107579496487928,1.107432434035255,1.1075059652615915,1158.6739596751916,Synthetic,M30
2018-08-13 09:30:00,1.1073406627399847,1.1073719533103774,1.1072493269116168,1.1073106401109971,2663.9822898662374,Synthetic,M30
2018-08-13 10:00:00,1.107336309387573,1.1073416659216333,1.107334947341505,1.1073383066315692,1675.8409795440364,Synthetic,M30
2018-08-13 10:30:00,1.1073063937719418,1.1073536857041766,1.1072392913201414,1.107296488512159,5404.593209728587,Synthetic,M30
2018-08-13 11:00:00,1.1068759188659367,1.1069085065017803,1.1068731624703814,1.1068908344860808,2038.070646108806,Synthetic,M30
2018-08-13 11:30:00,1.1067341965043656,1.1068897386351952,1.1065974974638368,1.106743618049516,1537.288732228454,Synthetic,M30
2018-08-13 12:00:00,1.1069404314479696,1.106950105507559,1.106920138632935,1.106935122070247,1906.7967733810626,Synthetic,M30
2018-08-13 12:30:00,1.1069426293032487,1.1069716242050478,1.106937256890102,1.1069544405475749,4792.3662328670425,Synthetic,M30
2018-08-13 13:00:00,1.1070684013634762,1.1071478850164185,1.1069025693611942,1.1070252271888064,4476.1137897608905,Synthetic,M30
2018-08-13 13:30:00,1.1065362912054757,1.106602679046486,1.1064822700604278,1.106542474553457,1919.1374652581796,Synthetic,M30
2018-08-13 14:00:00,1.1062483481656271,1.1062764057761965,1.1062282276528883,1.1062523167145424,3085.129292666639,Synthetic,M30
2018-08-13 14:30:00,1.1067943727527565,1.1068281426934816,1.1067555831048104,1.106791862899146,2557.8751855207,Synthetic,M30
2018-08-13 15:00:00,1.1066821771006918,1.106809050411675,1.1065916213430231,1.106700335877349,3332.455832330555,Synthetic,M30
2018-08-13 15:30:00,1.1062424241177577,1.1063035646913437,1.1061148154660951,1.1062091900787194,2521.9817906425556,Synthetic,M30
2018-08-13 16:00:00,1.1063275131610795,1.1064502287295441,1.10628130584069,1.106365767285117,1620.4576696023623,Synthetic,M30
2018-08-13 16:30:00,1.1064729708513388,1.1065443818490424,1.1064407342865714,1.1064925580678069,2857.3155220865306,Synthetic,M30
2018-08-13 17:00:00,1.1066296408609269,1.1067645330523461,1.1065069968908159,1.106635764971581,1438.7337805168822,Synthetic,M30
2018-08-13 17:30:00,1.1067971639111231,1.106882025603003,1.1067131367219587,1.1067975811624808,3272.5406827287693,Synthetic,M30
2018-08-13 18:00:00,1.1068616977028547,1.1068912486404814,1.106833314126838,1.1068622813836597,1864.2916021678943,Synthetic,M30
2018-08-13 18:30:00,1.1069071900177763,1.1069798952514416,1.1068549218705843,1.106917408561013,1735.8856573047983,Synthetic,M30
2018-08-13 19:00:00,1.1071588310739129,1.1072401472275837,1.1070787081330613,1.1071594276803225,4242.116732436951,Synthetic,M30
2018-08-13 19:30:00,1.1071302265855174,1.107225353015116,1.1070481000552603,1.1071367265351881,2709.7905375476075,Synthetic,M30
2018-08-13 20:00:00,1.106871436129921,1.1069995663337735,1.1067902609390694,1.1068949136364215,1711.238569983504,Synthetic,M30
2018-08-13 20:30:00,1.1072419878857596,1.1072879383777083,1.1072163429020487,1.1072521406398785,4155.299753561607,Synthetic,M30
2018-08-13 21:00:00,1.1069970281168333,1.1071361145440892,1.1069421042706498,1.1070391094073695,940.0505525241416,Synthetic,M30
2018-08-13 21:30:00,1.1067085016268876,1.1068046448474322,1.1066655605167366,1.1067351026820844,1094.8481964470168,Synthetic,M30
2018-08-13 22:00:00,1.1067075329009852,1.10679406134583,1.1065246976104435,1.1066593794781368,1584.4784436180337,Synthetic,M30
2018-08-13 22:30:00,1.1067249299698398,1.1067629619430137,1.1066794221398302,1.106721192041422,2575.0552029580194,Synthetic,M30
2018-08-13 23:00:00,1.1068608475828292,1.1069258812475693,1.106778934759929,1.1068524080037492,1277.0421695927712,Synthetic,M30
2018-08-13 23:30:00,1.1070835089916422,1.1070998889168464,1.1070144035548075,1.107057146235827,3575.7774474983935,Synthetic,M30
2018-08-14 00:00:00,1.1071950554631917,1.1072298564652183,1.10714864262568,1.1071892495454492,954.6672259047026,Synthetic,M30
2018-08-14 00:30:00,1.107596212517016,1.1076424910539824,1.1075549513575453,1.1075987212057639,2128.525273255298,Synthetic,M30
2018-08-14 01:00:00,1.1078524619102814,1.1078889003036325,1.107813752195408,1.1078513262495202,3639.3864454476866,Synthetic,M30
2018-08-14 01:30:00,1.1074538260323816,1.107505489861959,1.1074127436799899,1.1074591167709744,2393.668650844879,Synthetic,M30
2018-08-14 02:00:00,1.1074196820163345,1.1074488185756344,1.1073705173069086,1.1074096679412715,4771.710410382316,Synthetic,M30
2018-08-14 02:30:00,1.106993441380267,1.107053501995671,1.106894779427652,1.1069741407116616,2706.433620891576,Synthetic,M30
2018-08-14 03:00:00,1.1070822279023915,1.1070834131917993,1.1070537565593304,1.1070685848755648,1933.0942235655418,Synthetic,M30
2018-08-14 03:30:00,1.107242450189853,1.1074209252178426,1.107103505129071,1.1072622151734568,2163.045731245911,Synthetic,M30
2018-08-14 04:00:00,1.1074386222000938,1.1075577156460303,1.1073893235301107,1.1074735195880705,1378.7155124391352,Synthetic,M30
2018-08-14 04:30:00,1.1076501843394622,1.1077032320113511,1.1075662671049835,1.1076347495581673,1621.9669033408045,Synthetic,M30
